collapse,years,DAPever,DAPimp,LME,genus,species
0,2003,0,0,30,684,1174
0,2003,0,0,31,16,32
1,2003,0,0,31,16,29
0,2003,0,0,31,22,39
0,2003,0,0,31,27,45
0,2003,0,0,31,29,47
1,2003,0,0,31,87,132
1,2003,0,0,31,123,187
1,2003,0,0,31,150,228
1,2003,0,0,31,157,240
0,2003,0,0,31,173,277
0,2003,0,0,31,173,279
1,2003,0,0,31,236,382
1,2003,0,0,31,249,405
0,2003,0,0,31,251,408
1,2003,0,0,31,276,449
1,2003,0,0,31,292,469
0,2003,0,0,31,297,477
0,2003,0,0,31,321,528
0,2003,0,0,31,359,598
0,2003,0,0,31,464,809
1,2003,0,0,31,516,883
1,2003,0,0,31,551,946
0,2003,0,0,31,598,1033
0,2003,0,0,31,614,1062
1,2003,0,0,31,661,1139
1,2003,0,0,31,661,1130
0,2003,0,0,32,2,2
0,2003,0,0,32,15,28
0,2003,0,0,32,15,27
0,2003,0,0,32,34,58
0,2003,0,0,32,52,83
0,2003,0,0,32,52,82
0,2003,0,0,32,67,101
0,2003,0,0,32,76,113
0,2003,0,0,32,87,132
0,2003,0,0,32,89,134
0,2003,0,0,32,93,147
0,2003,0,0,32,106,164
0,2003,0,0,32,127,194
0,2003,0,0,32,127,193
0,2003,0,0,32,149,227
1,2003,0,0,32,154,235
0,2003,0,0,32,154,233
1,2003,0,0,32,155,238
0,2003,0,0,32,159,242
0,2003,0,0,32,163,251
0,2003,0,0,32,164,253
0,2003,0,0,32,165,255
0,2003,0,0,32,166,258
0,2003,0,0,32,166,256
0,2003,0,0,32,178,286
0,2003,0,0,32,183,292
0,2003,0,0,32,184,293
0,2003,0,0,32,193,305
0,2003,0,0,32,199,317
1,2003,0,0,32,203,333
0,2003,0,0,32,206,338
0,2003,0,0,32,207,341
0,2003,0,0,32,236,382
0,2003,0,0,32,237,383
0,2003,0,0,32,241,394
0,2003,0,0,32,250,407
0,2003,0,0,32,251,408
0,2003,0,0,32,264,429
0,2003,0,0,32,265,431
0,2003,0,0,32,270,442
0,2003,0,0,32,281,455
0,2003,0,0,32,283,457
0,2003,0,0,32,295,472
0,2003,0,0,32,308,498
0,2003,0,0,32,309,499
0,2003,0,0,32,314,513
0,2003,0,0,32,315,514
0,2003,0,0,32,326,535
0,2003,0,0,32,326,536
0,2003,0,0,32,333,544
0,2003,0,0,32,334,546
0,2003,0,0,32,342,556
1,2003,0,0,32,347,578
0,2003,0,0,32,347,576
1,2003,0,0,32,357,595
0,2003,0,0,32,365,608
0,2003,0,0,32,369,616
0,2003,0,0,32,369,615
1,2003,0,0,32,373,621
1,2003,0,0,32,377,635
0,2003,0,0,32,388,656
0,2003,0,0,32,388,654
0,2003,0,0,32,393,661
0,2003,0,0,32,399,668
0,2003,0,0,32,403,673
0,2003,0,0,32,404,674
0,2003,0,0,32,424,721
0,2003,0,0,32,429,731
0,2003,0,0,32,430,737
1,2003,0,0,32,434,741
0,2003,0,0,32,442,756
0,2003,0,0,32,450,768
1,2003,0,0,32,453,771
0,2003,0,0,32,454,780
0,2003,0,0,32,454,782
0,2003,0,0,32,454,783
0,2003,0,0,32,454,784
0,2003,0,0,32,454,788
0,2003,0,0,32,454,789
0,2003,0,0,32,454,772
0,2003,0,0,32,461,804
0,2003,0,0,32,478,829
0,2003,0,0,32,481,832
0,2003,0,0,32,486,838
0,2003,0,0,32,492,849
0,2003,0,0,32,493,851
1,2003,0,0,32,496,855
0,2003,0,0,32,501,862
0,2003,0,0,32,515,882
0,2003,0,0,32,516,883
1,2003,0,0,32,517,889
0,2003,0,0,32,520,893
0,2003,0,0,32,520,894
0,2003,0,0,32,520,892
0,2003,0,0,32,525,900
0,2003,0,0,32,526,901
0,2003,0,0,32,532,911
0,2003,0,0,32,538,922
0,2003,0,0,32,540,928
0,2003,0,0,32,540,929
0,2003,0,0,32,540,925
0,2003,0,0,32,551,946
1,2003,0,0,32,554,949
0,2003,0,0,32,555,951
0,2003,0,0,32,555,952
0,2003,0,0,32,555,950
0,2003,0,0,32,558,956
0,2003,0,0,32,559,961
0,2003,0,0,32,559,962
0,2003,0,0,32,559,958
1,2003,0,0,32,561,970
0,2003,0,0,32,569,981
0,2003,0,0,32,570,984
0,2003,0,0,32,574,998
0,2003,0,0,32,580,1005
0,2003,0,0,32,581,1006
1,2003,0,0,32,583,1011
0,2003,0,0,32,584,1016
0,2003,0,0,32,585,1017
0,2003,0,0,32,592,1025
0,2003,0,0,32,593,1026
0,2003,0,0,32,604,1042
0,2003,0,0,32,605,1044
0,2003,0,0,32,605,1045
0,2003,0,0,32,618,1067
0,2003,0,0,32,623,1072
0,2003,0,0,32,631,1080
0,2003,0,0,32,633,1082
0,2003,0,0,32,638,1090
0,2003,0,0,32,641,1095
0,2003,0,0,32,645,1100
0,2003,0,0,32,647,1103
0,2003,0,0,32,647,1104
1,2003,0,0,32,647,1106
0,2003,0,0,32,647,1107
0,2003,0,0,32,647,1110
0,2003,0,0,32,647,1102
0,2003,0,0,32,662,1141
0,2003,0,0,32,666,1145
0,2003,0,0,32,667,1146
0,2003,0,0,32,672,1155
0,2003,0,0,32,674,1159
0,2003,0,0,32,680,1168
0,2003,0,0,33,2,2
0,2003,0,0,33,4,6
0,2003,0,0,33,9,12
0,2003,0,0,33,9,13
1,2003,0,0,33,25,42
1,2003,0,0,33,30,53
1,2003,0,0,33,34,58
0,2003,0,0,33,41,67
0,2003,0,0,33,44,70
0,2003,0,0,33,47,74
1,2003,0,0,33,52,82
1,2003,0,0,33,67,101
0,2003,0,0,33,69,103
1,2003,0,0,33,87,132
1,2003,0,0,33,89,134
1,2003,0,0,33,90,139
1,2003,0,0,33,91,141
1,2003,0,0,33,143,215
1,2003,0,0,33,149,227
0,2003,0,0,33,153,232
1,2003,0,0,33,159,242
0,2003,0,0,33,166,256
0,2003,0,0,33,183,292
1,2003,0,0,33,206,338
0,2003,0,0,33,216,352
1,2003,0,0,33,237,383
0,2003,0,0,33,250,407
1,2003,0,0,33,259,421
1,2003,0,0,33,264,429
1,2003,0,0,33,265,431
0,2003,0,0,33,266,433
0,2003,0,0,33,266,432
0,2003,0,0,33,270,442
0,2003,0,0,33,272,444
0,2003,0,0,33,278,451
0,2003,0,0,33,287,461
0,2003,0,0,33,295,472
1,2003,0,0,33,309,499
1,2003,0,0,33,314,513
0,2003,0,0,33,315,514
0,2003,0,0,33,320,526
1,2003,0,0,33,326,535
1,2003,0,0,33,326,536
1,2003,0,0,33,333,544
1,2003,0,0,33,365,608
0,2003,0,0,33,367,610
1,2003,0,0,33,373,621
1,2003,0,0,33,380,638
1,2003,0,0,33,399,668
0,2003,0,0,33,429,731
1,2003,0,0,33,493,851
1,2003,0,0,33,494,853
1,2003,0,0,33,516,883
0,2003,0,0,33,520,892
0,2003,0,0,33,525,900
0,2003,0,0,33,533,912
0,2003,0,0,33,546,939
0,2003,0,0,33,555,951
1,2003,0,0,33,555,952
0,2003,0,0,33,555,950
1,2003,0,0,33,566,978
0,2003,0,0,33,574,998
1,2003,0,0,33,582,1009
1,2003,0,0,33,582,1007
1,2003,0,0,33,585,1017
0,2003,0,0,33,589,1022
1,2003,0,0,33,604,1042
1,2003,0,0,33,625,1074
0,2003,0,0,33,628,1077
1,2003,0,0,33,641,1095
1,2003,0,0,33,647,1103
0,2003,0,0,33,647,1104
0,2003,0,0,33,647,1107
1,2003,0,0,33,647,1108
1,2003,0,0,33,661,1130
0,2003,0,0,33,671,1153
0,2003,0,0,33,680,1168
0,2003,0,0,33,685,1175
0,2003,0,0,34,64,98
1,2003,0,0,34,188,299
0,2003,0,0,34,248,404
1,2003,0,0,34,251,408
1,2003,0,0,34,328,539
0,2003,0,0,34,336,548
0,2003,0,0,34,450,768
1,2003,0,0,34,522,897
0,2003,0,0,35,3,5
0,2003,0,0,35,5,7
1,2003,0,0,35,10,21
0,2003,0,0,35,10,14
0,2003,0,0,35,13,25
1,2003,0,0,35,15,28
0,2003,0,0,35,24,41
0,2003,0,0,35,25,42
0,2003,0,0,35,28,46
0,2003,0,0,35,34,58
1,2003,0,0,35,42,68
1,2003,0,0,35,49,77
0,2003,0,0,35,52,83
0,2003,0,0,35,52,82
1,2003,0,0,35,60,93
0,2003,0,0,35,65,99
0,2003,0,0,35,67,101
1,2003,0,0,35,83,128
1,2003,0,0,35,87,132
1,2003,0,0,35,89,134
0,2003,0,0,35,93,147
1,2003,0,0,35,95,150
1,2003,0,0,35,106,164
0,2003,0,0,35,116,176
0,2003,0,0,35,117,177
0,2003,0,0,35,119,179
1,2003,0,0,35,121,183
0,2003,0,0,35,122,186
0,2003,0,0,35,126,191
1,2003,0,0,35,127,194
0,2003,0,0,35,133,203
0,2003,0,0,35,135,205
0,2003,0,0,35,136,206
0,2003,0,0,35,137,207
1,2003,0,0,35,138,210
0,2003,0,0,35,143,215
0,2003,0,0,35,145,218
0,2003,0,0,35,146,221
0,2003,0,0,35,149,227
0,2003,0,0,35,154,234
0,2003,0,0,35,155,238
1,2003,0,0,35,159,242
1,2003,0,0,35,162,250
0,2003,0,0,35,164,253
0,2003,0,0,35,165,255
0,2003,0,0,35,166,257
1,2003,0,0,35,166,258
0,2003,0,0,35,166,256
1,2003,0,0,35,178,287
1,2003,0,0,35,189,300
0,2003,0,0,35,194,309
0,2003,0,0,35,199,317
1,2003,0,0,35,203,333
0,2003,0,0,35,204,335
1,2003,0,0,35,207,341
0,2003,0,0,35,226,370
0,2003,0,0,35,228,373
1,2003,0,0,35,230,375
0,2003,0,0,35,236,382
0,2003,0,0,35,237,384
1,2003,0,0,35,237,383
0,2003,0,0,35,244,398
1,2003,0,0,35,258,420
1,2003,0,0,35,259,421
0,2003,0,0,35,260,422
0,2003,0,0,35,261,424
0,2003,0,0,35,264,429
0,2003,0,0,35,265,431
0,2003,0,0,35,270,442
0,2003,0,0,35,271,443
1,2003,0,0,35,279,452
0,2003,0,0,35,279,453
0,2003,0,0,35,280,454
0,2003,0,0,35,281,455
0,2003,0,0,35,290,465
0,2003,0,0,35,299,480
0,2003,0,0,35,308,498
0,2003,0,0,35,309,499
0,2003,0,0,35,310,504
1,2003,0,0,35,314,513
1,2003,0,0,35,320,526
0,2003,0,0,35,323,532
1,2003,0,0,35,326,535
0,2003,0,0,35,326,536
0,2003,0,0,35,327,538
1,2003,0,0,35,333,544
1,2003,0,0,35,337,549
1,2003,0,0,35,342,557
1,2003,0,0,35,347,578
1,2003,0,0,35,347,576
0,2003,0,0,35,354,592
0,2003,0,0,35,355,593
1,2003,0,0,35,362,602
0,2003,0,0,35,364,605
0,2003,0,0,35,369,616
0,2003,0,0,35,372,620
0,2003,0,0,35,377,635
1,2003,0,0,35,380,638
1,2003,0,0,35,381,641
0,2003,0,0,35,388,656
1,2003,0,0,35,391,659
0,2003,0,0,35,393,661
0,2003,0,0,35,399,668
1,2003,0,0,35,400,670
1,2003,0,0,35,400,669
0,2003,0,0,35,403,673
0,2003,0,0,35,404,674
0,2003,0,0,35,405,676
0,2003,0,0,35,405,677
1,2003,0,0,35,405,678
1,2003,0,0,35,405,681
0,2003,0,0,35,405,682
1,2003,0,0,35,412,690
1,2003,0,0,35,424,721
1,2003,0,0,35,424,720
0,2003,0,0,35,427,726
0,2003,0,0,35,427,727
0,2003,0,0,35,427,728
0,2003,0,0,35,429,735
1,2003,0,0,35,434,744
1,2003,0,0,35,435,747
0,2003,0,0,35,442,756
0,2003,0,0,35,445,759
0,2003,0,0,35,449,767
0,2003,0,0,35,454,777
0,2003,0,0,35,454,780
1,2003,0,0,35,454,782
0,2003,0,0,35,454,784
0,2003,0,0,35,454,788
0,2003,0,0,35,455,794
1,2003,0,0,35,470,816
0,2003,0,0,35,475,823
0,2003,0,0,35,492,849
0,2003,0,0,35,492,850
1,2003,0,0,35,493,852
1,2003,0,0,35,499,859
0,2003,0,0,35,507,869
0,2003,0,0,35,515,882
1,2003,0,0,35,516,883
1,2003,0,0,35,517,889
1,2003,0,0,35,519,891
0,2003,0,0,35,520,894
0,2003,0,0,35,520,892
1,2003,0,0,35,525,900
0,2003,0,0,35,532,911
0,2003,0,0,35,533,912
1,2003,0,0,35,536,917
1,2003,0,0,35,540,932
1,2003,0,0,35,541,933
0,2003,0,0,35,543,935
0,2003,0,0,35,543,936
0,2003,0,0,35,545,938
1,2003,0,0,35,546,939
0,2003,0,0,35,551,946
1,2003,0,0,35,553,948
0,2003,0,0,35,555,952
0,2003,0,0,35,555,950
0,2003,0,0,35,559,961
0,2003,0,0,35,559,962
0,2003,0,0,35,559,965
0,2003,0,0,35,559,958
0,2003,0,0,35,560,969
0,2003,0,0,35,566,978
0,2003,0,0,35,568,980
0,2003,0,0,35,569,981
0,2003,0,0,35,570,984
1,2003,0,0,35,572,987
0,2003,0,0,35,573,997
0,2003,0,0,35,580,1005
0,2003,0,0,35,581,1006
0,2003,0,0,35,582,1007
1,2003,0,0,35,585,1017
1,2003,0,0,35,592,1025
1,2003,0,0,35,593,1026
1,2003,0,0,35,594,1029
0,2003,0,0,35,598,1034
0,2003,0,0,35,599,1036
1,2003,0,0,35,604,1042
1,2003,0,0,35,610,1055
0,2003,0,0,35,614,1062
1,2003,0,0,35,616,1065
0,2003,0,0,35,618,1067
1,2003,0,0,35,621,1070
1,2003,0,0,35,625,1074
0,2003,0,0,35,628,1077
1,2003,0,0,35,631,1080
1,2003,0,0,35,632,1081
0,2003,0,0,35,640,1092
0,2003,0,0,35,641,1095
0,2003,0,0,35,646,1101
0,2003,0,0,35,647,1103
1,2003,0,0,35,647,1104
1,2003,0,0,35,647,1107
0,2003,0,0,35,647,1108
1,2003,0,0,35,647,1110
0,2003,0,0,35,651,1114
0,2003,0,0,35,661,1133
0,2003,0,0,35,662,1141
0,2003,0,0,35,664,1143
0,2003,0,0,35,667,1146
0,2003,0,0,35,671,1154
1,2003,0,0,35,671,1153
1,2003,0,0,35,674,1159
0,2003,0,0,35,680,1168
1,2003,0,0,35,685,1175
0,2003,0,0,37,9,13
0,2003,0,0,37,10,14
0,2003,0,0,37,13,24
0,2003,0,0,37,29,47
0,2003,0,0,37,32,56
0,2003,0,0,37,37,61
0,2003,0,0,37,38,62
0,2003,0,0,37,47,74
0,2003,0,0,37,52,82
0,2003,0,0,37,53,85
0,2003,0,0,37,63,97
0,2003,0,0,37,65,99
0,2003,0,0,37,67,101
0,2003,0,0,37,68,102
1,2003,0,0,37,87,132
0,2003,0,0,37,89,134
1,2003,0,0,37,90,139
0,2003,0,0,37,94,148
0,2003,0,0,37,102,158
0,2003,0,0,37,108,167
0,2003,0,0,37,111,171
0,2003,0,0,37,116,176
0,2003,0,0,37,121,182
0,2003,0,0,37,121,185
0,2003,0,0,37,145,217
0,2003,0,0,37,149,227
1,2003,0,0,37,152,231
1,2003,0,0,37,154,234
0,2003,0,0,37,155,238
0,2003,0,0,37,159,242
0,2003,0,0,37,167,262
0,2003,0,0,37,167,263
0,2003,0,0,37,169,266
0,2003,0,0,37,169,267
0,2003,0,0,37,169,265
1,2003,0,0,37,170,268
0,2003,0,0,37,172,275
0,2003,0,0,37,172,270
0,2003,0,0,37,173,277
0,2003,0,0,37,173,280
0,2003,0,0,37,175,283
0,2003,0,0,37,186,295
0,2003,0,0,37,193,305
0,2003,0,0,37,194,308
0,2003,0,0,37,199,324
0,2003,0,0,37,199,317
0,2003,0,0,37,203,334
1,2003,0,0,37,203,333
0,2003,0,0,37,206,339
0,2003,0,0,37,211,347
1,2003,0,0,37,216,352
0,2003,0,0,37,217,354
1,2003,0,0,37,230,375
0,2003,0,0,37,232,378
1,2003,0,0,37,236,382
0,2003,0,0,37,237,387
0,2003,0,0,37,237,383
0,2003,0,0,37,251,408
1,2003,0,0,37,253,411
0,2003,0,0,37,262,426
0,2003,0,0,37,270,442
1,2003,0,0,37,276,449
0,2003,0,0,37,291,466
0,2003,0,0,37,292,469
0,2003,0,0,37,292,467
0,2003,0,0,37,297,475
0,2003,0,0,37,297,477
0,2003,0,0,37,297,478
0,2003,0,0,37,298,479
0,2003,0,0,37,304,491
0,2003,0,0,37,308,498
0,2003,0,0,37,309,499
0,2003,0,0,37,311,508
0,2003,0,0,37,320,526
0,2003,0,0,37,325,534
1,2003,0,0,37,341,555
0,2003,0,0,37,343,558
0,2003,0,0,37,344,567
1,2003,0,0,37,344,559
0,2003,0,0,37,347,579
0,2003,0,0,37,347,576
0,2003,0,0,37,349,581
1,2003,0,0,37,350,583
0,2003,0,0,37,352,587
1,2003,0,0,37,359,599
1,2003,0,0,37,361,601
0,2003,0,0,37,362,602
0,2003,0,0,37,364,605
0,2003,0,0,37,365,608
0,2003,0,0,37,368,613
0,2003,0,0,37,368,614
0,2003,0,0,37,368,611
0,2003,0,0,37,372,620
0,2003,0,0,37,373,621
0,2003,0,0,37,374,627
0,2003,0,0,37,377,635
0,2003,0,0,37,381,643
0,2003,0,0,37,389,657
0,2003,0,0,37,398,667
0,2003,0,0,37,399,668
0,2003,0,0,37,400,670
0,2003,0,0,37,404,674
0,2003,0,0,37,409,687
1,2003,0,0,37,415,696
0,2003,0,0,37,418,703
0,2003,0,0,37,418,705
0,2003,0,0,37,418,706
0,2003,0,0,37,418,702
0,2003,0,0,37,419,710
0,2003,0,0,37,419,707
0,2003,0,0,37,420,712
0,2003,0,0,37,421,713
1,2003,0,0,37,423,717
0,2003,0,0,37,423,715
0,2003,0,0,37,425,722
0,2003,0,0,37,429,731
0,2003,0,0,37,432,739
0,2003,0,0,37,439,753
0,2003,0,0,37,449,764
0,2003,0,0,37,450,768
0,2003,0,0,37,451,769
0,2003,0,0,37,453,771
0,2003,0,0,37,454,780
0,2003,0,0,37,454,781
0,2003,0,0,37,454,789
0,2003,0,0,37,454,772
0,2003,0,0,37,464,809
0,2003,0,0,37,464,808
0,2003,0,0,37,468,814
1,2003,0,0,37,473,821
1,2003,0,0,37,477,827
1,2003,0,0,37,486,838
1,2003,0,0,37,487,839
0,2003,0,0,37,490,846
1,2003,0,0,37,494,853
0,2003,0,0,37,516,885
0,2003,0,0,37,516,887
0,2003,0,0,37,516,883
1,2003,0,0,37,517,889
0,2003,0,0,37,518,890
0,2003,0,0,37,520,892
0,2003,0,0,37,525,900
0,2003,0,0,37,532,910
0,2003,0,0,37,538,923
0,2003,0,0,37,539,924
0,2003,0,0,37,540,926
0,2003,0,0,37,540,931
0,2003,0,0,37,540,925
0,2003,0,0,37,542,934
1,2003,0,0,37,543,936
0,2003,0,0,37,546,939
0,2003,0,0,37,550,945
1,2003,0,0,37,551,946
0,2003,0,0,37,555,952
0,2003,0,0,37,555,953
0,2003,0,0,37,555,950
0,2003,0,0,37,559,968
1,2003,0,0,37,560,969
0,2003,0,0,37,562,971
0,2003,0,0,37,563,973
0,2003,0,0,37,563,974
0,2003,0,0,37,566,978
0,2003,0,0,37,569,982
0,2003,0,0,37,569,983
0,2003,0,0,37,569,981
0,2003,0,0,37,579,1004
0,2003,0,0,37,580,1005
0,2003,0,0,37,582,1008
0,2003,0,0,37,585,1017
0,2003,0,0,37,590,1023
0,2003,0,0,37,593,1028
0,2003,0,0,37,593,1026
0,2003,0,0,37,594,1029
0,2003,0,0,37,595,1030
0,2003,0,0,37,599,1036
0,2003,0,0,37,601,1038
0,2003,0,0,37,604,1042
0,2003,0,0,37,607,1048
0,2003,0,0,37,607,1047
0,2003,0,0,37,609,1054
0,2003,0,0,37,611,1057
0,2003,0,0,37,612,1059
1,2003,0,0,37,614,1062
0,2003,0,0,37,615,1064
1,2003,0,0,37,616,1065
0,2003,0,0,37,617,1066
1,2003,0,0,37,625,1074
0,2003,0,0,37,631,1080
1,2003,0,0,37,633,1083
0,2003,0,0,37,647,1103
0,2003,0,0,37,647,1109
0,2003,0,0,37,651,1115
0,2003,0,0,37,659,1128
0,2003,0,0,37,661,1135
0,2003,0,0,37,661,1139
0,2003,0,0,37,661,1130
0,2003,0,0,37,667,1146
0,2003,0,0,37,669,1149
0,2003,0,0,37,670,1151
0,2003,0,0,37,670,1152
1,2003,0,0,37,671,1153
0,2003,0,0,37,673,1158
1,2003,0,0,37,674,1159
1,2003,0,0,37,678,1165
0,2003,0,0,37,679,1166
0,2003,0,0,37,680,1168
0,2003,0,0,37,684,1174
0,2003,0,0,37,685,1175
0,2003,0,0,38,2,2
0,2003,0,0,38,9,13
0,2003,0,0,38,21,38
1,2003,0,0,38,29,47
0,2003,0,0,38,32,55
1,2003,0,0,38,34,58
0,2003,0,0,38,44,70
1,2003,0,0,38,52,82
0,2003,0,0,38,55,87
0,2003,0,0,38,58,91
0,2003,0,0,38,65,99
1,2003,0,0,38,67,101
0,2003,0,0,38,69,103
0,2003,0,0,38,85,130
1,2003,0,0,38,87,132
1,2003,0,0,38,89,134
0,2003,0,0,38,91,140
0,2003,0,0,38,93,147
0,2003,0,0,38,98,154
0,2003,0,0,38,100,156
0,2003,0,0,38,101,157
0,2003,0,0,38,102,159
0,2003,0,0,38,106,164
0,2003,0,0,38,106,165
0,2003,0,0,38,111,171
0,2003,0,0,38,124,188
0,2003,0,0,38,146,221
1,2003,0,0,38,149,227
0,2003,0,0,38,155,238
0,2003,0,0,38,161,248
0,2003,0,0,38,162,250
0,2003,0,0,38,165,255
0,2003,0,0,38,166,256
0,2003,0,0,38,168,264
0,2003,0,0,38,191,303
0,2003,0,0,38,192,304
0,2003,0,0,38,203,333
0,2003,0,0,38,207,341
0,2003,0,0,38,211,347
1,2003,0,0,38,265,431
0,2003,0,0,38,270,442
0,2003,0,0,38,287,461
0,2003,0,0,38,289,464
0,2003,0,0,38,293,470
0,2003,0,0,38,308,498
1,2003,0,0,38,309,499
0,2003,0,0,38,314,513
0,2003,0,0,38,320,526
1,2003,0,0,38,326,535
0,2003,0,0,38,326,536
0,2003,0,0,38,347,576
0,2003,0,0,38,348,580
1,2003,0,0,38,373,621
0,2003,0,0,38,377,635
0,2003,0,0,38,380,638
0,2003,0,0,38,381,644
1,2003,0,0,38,388,654
0,2003,0,0,38,393,661
0,2003,0,0,38,396,665
1,2003,0,0,38,399,668
0,2003,0,0,38,443,757
0,2003,0,0,38,454,772
0,2003,0,0,38,456,795
0,2003,0,0,38,469,815
0,2003,0,0,38,478,829
0,2003,0,0,38,492,849
0,2003,0,0,38,498,858
0,2003,0,0,38,504,865
0,2003,0,0,38,513,878
0,2003,0,0,38,513,879
0,2003,0,0,38,516,883
1,2003,0,0,38,517,889
0,2003,0,0,38,525,900
0,2003,0,0,38,533,912
0,2003,0,0,38,540,925
1,2003,0,0,38,551,946
0,2003,0,0,38,555,950
0,2003,0,0,38,560,969
0,2003,0,0,38,566,978
0,2003,0,0,38,577,1002
1,2003,0,0,38,585,1017
0,2003,0,0,38,592,1025
1,2003,0,0,38,599,1036
0,2003,0,0,38,605,1045
0,2003,0,0,38,612,1059
0,2003,0,0,38,619,1068
0,2003,0,0,38,633,1084
0,2003,0,0,38,633,1082
0,2003,0,0,38,636,1087
0,2003,0,0,38,641,1094
0,2003,0,0,38,641,1095
0,2003,0,0,38,647,1103
0,2003,0,0,38,656,1121
0,2003,0,0,38,660,1129
1,2003,0,0,38,674,1159
1,2003,0,0,38,678,1165
0,2003,0,0,38,682,1171
0,2003,0,0,38,683,1173
0,2003,0,0,39,8,10
1,2003,0,0,39,10,20
1,2003,0,0,39,10,21
0,2003,0,0,39,16,29
0,2003,0,0,39,21,38
1,2003,0,0,39,25,42
1,2003,0,0,39,27,45
1,2003,0,0,39,30,52
1,2003,0,0,39,72,109
0,2003,0,0,39,74,111
0,2003,0,0,39,75,112
0,2003,0,0,39,82,123
0,2003,0,0,39,82,124
1,2003,0,0,39,87,132
1,2003,0,0,39,106,164
0,2003,0,0,39,126,192
0,2003,0,0,39,128,195
0,2003,0,0,39,138,208
1,2003,0,0,39,150,228
1,2003,0,0,39,154,237
1,2003,0,0,39,154,233
1,2003,0,0,39,195,312
1,2003,0,0,39,207,341
1,2003,0,0,39,210,345
1,2003,0,0,39,228,372
1,2003,0,0,39,236,382
1,2003,0,0,39,248,404
0,2003,0,0,39,249,405
0,2003,0,0,39,253,410
1,2003,0,0,39,262,427
0,2003,0,0,39,266,433
1,2003,0,0,39,276,449
1,2003,0,0,39,299,481
0,2003,0,0,39,305,493
0,2003,0,0,39,305,492
0,2003,0,0,39,311,506
0,2003,0,0,39,321,528
1,2003,0,0,39,321,527
1,2003,0,0,39,324,533
1,2003,0,0,39,328,539
1,2003,0,0,39,336,548
0,2003,0,0,39,338,550
1,2003,0,0,39,344,562
0,2003,0,0,39,374,627
1,2003,0,0,39,379,637
1,2003,0,0,39,381,642
0,2003,0,0,39,400,669
1,2003,0,0,39,413,692
0,2003,0,0,39,415,696
0,2003,0,0,39,427,725
0,2003,0,0,39,427,729
0,2003,0,0,39,429,731
0,2003,0,0,39,450,768
1,2003,0,0,39,466,812
1,2003,0,0,39,483,835
1,2003,0,0,39,507,868
0,2003,0,0,39,516,883
0,2003,0,0,39,522,897
1,2003,0,0,39,535,915
0,2003,0,0,39,537,919
1,2003,0,0,39,537,918
1,2003,0,0,39,551,946
0,2003,0,0,39,555,953
1,2003,0,0,39,563,972
0,2003,0,0,39,572,986
1,2003,0,0,39,585,1017
0,2003,0,0,39,608,1051
1,2003,0,0,39,608,1053
0,2003,0,0,39,612,1059
1,2003,0,0,39,614,1062
1,2003,0,0,39,625,1074
0,2003,0,0,39,627,1076
0,2003,0,0,39,628,1077
0,2003,0,0,39,647,1103
0,2003,0,0,39,647,1109
1,2003,0,0,39,661,1130
1,2003,0,0,39,674,1159
0,2003,0,0,39,676,1162
0,2003,0,0,39,676,1163
0,2003,0,0,39,680,1168
0,2003,0,0,40,2,2
0,2003,0,0,40,15,28
0,2003,0,0,40,15,27
0,2003,0,0,40,18,35
0,2003,0,0,40,32,55
0,2003,0,0,40,34,58
0,2003,0,0,40,52,83
0,2003,0,0,40,52,82
0,2003,0,0,40,67,101
0,2003,0,0,40,70,104
0,2003,0,0,40,76,113
0,2003,0,0,40,87,132
0,2003,0,0,40,89,134
0,2003,0,0,40,93,147
0,2003,0,0,40,106,164
0,2003,0,0,40,121,183
0,2003,0,0,40,127,194
0,2003,0,0,40,127,193
0,2003,0,0,40,133,203
1,2003,0,0,40,149,227
1,2003,0,0,40,154,235
0,2003,0,0,40,154,233
0,2003,0,0,40,155,238
0,2003,0,0,40,159,242
0,2003,0,0,40,163,251
0,2003,0,0,40,164,253
0,2003,0,0,40,165,255
0,2003,0,0,40,166,256
0,2003,0,0,40,178,287
0,2003,0,0,40,183,292
0,2003,0,0,40,184,293
0,2003,0,0,40,193,305
0,2003,0,0,40,199,317
1,2003,0,0,40,203,333
0,2003,0,0,40,206,338
0,2003,0,0,40,207,341
0,2003,0,0,40,209,343
0,2003,0,0,40,236,382
0,2003,0,0,40,237,383
0,2003,0,0,40,243,396
0,2003,0,0,40,244,398
0,2003,0,0,40,250,407
0,2003,0,0,40,251,408
0,2003,0,0,40,264,429
0,2003,0,0,40,265,431
0,2003,0,0,40,270,442
1,2003,0,0,40,273,446
0,2003,0,0,40,281,455
0,2003,0,0,40,283,457
0,2003,0,0,40,295,472
1,2003,0,0,40,308,498
0,2003,0,0,40,309,499
0,2003,0,0,40,314,513
0,2003,0,0,40,315,514
1,2003,0,0,40,326,535
1,2003,0,0,40,326,536
0,2003,0,0,40,333,544
0,2003,0,0,40,334,546
0,2003,0,0,40,342,556
0,2003,0,0,40,347,577
1,2003,0,0,40,347,578
0,2003,0,0,40,347,576
1,2003,0,0,40,357,595
0,2003,0,0,40,365,608
0,2003,0,0,40,369,615
1,2003,0,0,40,373,621
0,2003,0,0,40,377,635
0,2003,0,0,40,385,649
0,2003,0,0,40,388,656
0,2003,0,0,40,388,654
0,2003,0,0,40,393,661
0,2003,0,0,40,399,668
1,2003,0,0,40,404,674
